headline,section,word_count,url,date,id
U.S. Embassy in Jakarta Reports a 'Credible Threat' in an Area of Islamic Militancy,World; Washington,964,http://www.nytimes.com/2002/09/21/world/threats-responses-indonesia-us-embassy-jakarta-reports-credible-threat-area.html,9/21/02,2829
Yemen Is Said to Be Holding 4 Qaeda Suspects,World,364,http://www.nytimes.com/2002/09/22/world/threats-and-responses-suspects-yemen-is-said-to-be-holding-4-qaeda-suspects.html,9/22/02,2832
"Rage, Rage",Arts; Books,716,http://www.nytimes.com/2002/09/22/books/rage-rage.html,9/22/02,2833
C.I.A.'s Inquiry On Qaeda Aide Seen as Flawed,Front Page; U.S.,1387,http://www.nytimes.com/2002/09/23/us/traces-terror-intelligence-agencies-cia-s-inquiry-qaeda-aide-seen-flawed.html,9/23/02,2835
Arab TV Channel Prepares For a War in Its Backyard,World; Washington,895,http://www.nytimes.com/2002/09/24/world/threats-responses-media-arab-tv-channel-prepares-for-war-its-backyard.html,9/24/02,2837
Indonesians Distrust Report By C.I.A. on Qaeda Suspect,World; Washington,855,http://www.nytimes.com/2002/09/24/world/threats-responses-southeast-asia-indonesians-distrust-report-cia-qaeda-suspect.html,9/24/02,2838
F.B.I. Agent Was Tracking Radical Linked to Hijacker,U.S.,759,http://www.nytimes.com/2002/09/25/us/threats-responses-9-11-inquiry-fbi-agent-was-tracking-radical-linked-hijacker.html,9/25/02,2839
Prosecutors Say Business Card Ties Suspect to Flight 93 Pilot,U.S.,786,http://www.nytimes.com/2002/09/25/us/threats-responses-9-11-defendant-prosecutors-say-business-card-ties-suspect.html,9/25/02,2840
Bush Reduces Threat Level After Arrests Of Suspects,U.S.; Washington,704,http://www.nytimes.com/2002/09/25/us/threats-responses-alert-bush-reduces-threat-level-after-arrests-suspects.html,9/25/02,2841
The Nation and a Longtime Columnist Are Parting Ways,Business,578,http://www.nytimes.com/2002/09/26/business/the-nation-and-a-longtime-columnist-are-parting-ways.html,9/26/02,2842
U.S. Gave Secrets To Terror Suspect,Front Page; U.S.,901,http://www.nytimes.com/2002/09/27/us/threats-and-responses-the-9-11-defendant-us-gave-secrets-to-terror-suspect.html,9/27/02,2843
"In Search for Democracy, U.S. Is Rejected as a Guide",World; Washington,1008,http://www.nytimes.com/2002/09/28/world/threats-responses-arab-students-search-for-democracy-us-rejected-guide.html,9/28/02,2844
Naming the Evildoers,Arts; Books,1486,http://www.nytimes.com/2002/09/29/books/naming-the-evildoers.html,9/29/02,2847
10-Month Afghan Mystery: Is bin Laden Dead or Alive?,World; Front Page; Washington,2621,http://www.nytimes.com/2002/09/30/world/threats-responses-manhunt-10-month-afghan-mystery-bin-laden-dead-alive.html,9/30/02,2848
Saddam Hussein and Al Qaeda Are Not Allies,Opinion,950,http://www.nytimes.com/2002/09/30/opinion/saddam-hussein-and-al-qaeda-are-not-allies.html,9/30/02,2849
"Taliban Chief in Afghanistan, Karzai Says",World,115,http://www.nytimes.com/2002/10/01/world/taliban-chief-in-afghanistan-karzai-says.html,10/1/02,2850
Judge Agrees to New Delay In Trial in Conspiracy Case,U.S.,637,http://www.nytimes.com/2002/10/01/us/threats-responses-9-11-defendant-judge-agrees-new-delay-trial-conspiracy-case.html,10/1/02,2851
Mystery of bin Laden,Opinion,113,http://www.nytimes.com/2002/10/02/opinion/l-mystery-of-bin-laden-152757.html,10/2/02,2852
A 'Bounty Hunter' in Search of Human Justice,New York and Region,1008,http://www.nytimes.com/2002/10/03/nyregion/public-lives-a-bounty-hunter-in-search-of-human-justice.html,10/3/02,2853
Reimbursement Sought for Sept. 11 Tax Losses,New York and Region,566,http://www.nytimes.com/2002/10/03/nyregion/reimbursement-sought-for-sept-11-tax-losses.html,10/3/02,2854
New Police Chief: Dedication With a Splash of Color,U.S.,654,http://www.nytimes.com/2002/10/04/us/new-police-chief-dedication-with-a-splash-of-color.html,10/4/02,2855
Missing Voices In Debate on Iraq,Opinion,158,http://www.nytimes.com/2002/10/04/opinion/l-missing-voices-in-debate-on-iraq-207667.html,10/4/02,2856
Regretful Lindh Gets 20 Years In Taliban Case,Front Page; U.S.; Washington,1161,http://www.nytimes.com/2002/10/05/us/threats-responses-american-taliban-regretful-lindh-gets-20-years-taliban-case.html,10/5/02,2858
Qaeda Man Pleads Guilty To Flying With Shoe Bomb,U.S.,919,http://www.nytimes.com/2002/10/05/us/threats-responses-shoe-bomb-case-qaeda-man-pleads-guilty-flying-with-shoe-bomb.html,10/5/02,2859
NEWS SUMMARY,New York and Region,896,http://www.nytimes.com/2002/10/05/nyregion/news-summary-224189.html,10/5/02,2860
Sept. 29-Oct. 5: FRONT LINES; LINDH SENTENCED,Week in Review,39,http://www.nytimes.com/2002/10/06/weekinreview/sept-29-oct-5-front-lines-lindh-sentenced.html,10/6/02,2862
There's Something Wrong With Evil,Arts; Books,1084,http://www.nytimes.com/2002/10/06/books/the-close-reader-there-s-something-wrong-with-evil.html,10/6/02,2864
"Seeking Terrorist Plots, the F.B.I. Is Tracking Hundreds of Muslims",Technology; U.S.,1417,http://www.nytimes.com/2002/10/06/us/threats-responses-investigation-seeking-terrorist-plots-fbi-tracking-hundreds.html,10/6/02,2865
Lackawanna Journal; Waiting Uneasily on Bail Ruling in Al Qaeda Case,New York and Region,800,http://www.nytimes.com/2002/10/08/nyregion/lackawanna-journal-waiting-uneasily-on-bail-ruling-in-al-qaeda-case.html,10/8/02,2866
Uzbek Militants' Decline Provides Clues to U.S.,World; Washington,1683,http://www.nytimes.com/2002/10/08/world/threats-and-responses-central-asia-uzbek-militants-decline-provides-clues-to-us.html,10/8/02,2867
Renewing a Promise to Track Down Leaders of Al Qaeda,,0,http://www.nytimes.com/2002/10/08/world/renewing-a-promise-to-track-down-leaders-of-al-qaeda.html,10/8/02,2868
Where Autumn's Longest Shadow Is a Gunman's,Front Page; U.S.,1098,http://www.nytimes.com/2002/10/09/us/the-maryland-shootings-the-mood-where-autumn-s-longest-shadow-is-a-gunman-s.html,10/9/02,2870
"Judge Denies Bail for 5, Citing Community Safety",New York and Region,1262,http://www.nytimes.com/2002/10/09/nyregion/threats-responses-buffalo-case-judge-denies-bail-for-5-citing-community-safety.html,10/9/02,2871
Former F.B.I. Director Faults Lawmakers on Terror Fight,Front Page; U.S.,1075,http://www.nytimes.com/2002/10/09/us/threats-responses-inquiry-former-fbi-director-faults-lawmakers-terror-fight.html,10/9/02,2872
The Struggles of Democracy and Empire,Opinion,1432,http://www.nytimes.com/2002/10/09/opinion/the-struggles-of-democracy-and-empire.html,10/9/02,2873
Our Towns; Buffalo Cell? This Kind Has Steel Bars,New York and Region,735,http://www.nytimes.com/2002/10/09/nyregion/our-towns-buffalo-cell-this-kind-has-steel-bars.html,10/9/02,2874
F.B.I. Urges Heightened Vigilance as Result of Videotaped Threats,U.S.,586,http://www.nytimes.com/2002/10/10/us/threats-responses-domestic-security-fbi-urges-heightened-vigilance-result.html,10/10/02,2875
"After Indictment, Protesters Rally",U.S.,626,http://www.nytimes.com/2002/10/10/us/threats-and-responses-the-dissent-after-indictment-protesters-rally.html,10/10/02,2876
Death and Revenge: Palestinian vs. Palestinian,World; Front Page,1232,http://www.nytimes.com/2002/10/10/world/death-and-revenge-palestinian-vs-palestinian.html,10/10/02,2877
U.S. INDICTS HEAD OF ISLAMIC CHARITY IN QAEDA FINANCING,Front Page; U.S.,1330,http://www.nytimes.com/2002/10/10/us/threats-responses-money-trail-us-indicts-head-islamic-charity-qaeda-financing.html,10/10/02,2879
"Indict Individuals, Not Charities",Opinion,680,http://www.nytimes.com/2002/10/11/opinion/indict-individuals-not-charities.html,10/11/02,2880
New York Police Step Up Security After Warning by the F.B.I.,New York and Region,432,http://www.nytimes.com/2002/10/11/nyregion/threats-responses-alert-new-york-police-step-up-security-after-warning-fbi.html,10/11/02,2881
9/11 INQUIRY EYES POSSIBLE 5TH PILOT,Front Page; U.S.,1457,http://www.nytimes.com/2002/10/11/us/threats-and-responses-the-investigation-9-11-inquiry-eyes-possible-5th-pilot.html,10/11/02,2882
Seeking a Smoking Gun in U.S. Violence,Movies; Arts,1280,http://www.nytimes.com/2002/10/11/movies/film-review-seeking-a-smoking-gun-in-us-violence.html,10/11/02,2883
"Saved by U.S., Kuwait Now Shows Mixed Feelings",World; Washington,1256,http://www.nytimes.com/2002/10/12/world/threats-responses-arabs-america-saved-us-kuwait-now-shows-mixed-feelings.html,10/12/02,2884
Kuwaiti Dedicated Attack That Killed Marine to Qaeda,World; Washington,553,http://www.nytimes.com/2002/10/13/world/threats-responses-terror-links-kuwaiti-dedicated-attack-that-killed-marine-qaeda.html,10/13/02,2885
Wars Of Nerves,Opinion,797,http://www.nytimes.com/2002/10/13/opinion/wars-of-nerves.html,10/13/02,2886
The World: Enduring Freedom; In Afghanistan: What's Past and What's Still to Come,Washington; Week in Review,696,http://www.nytimes.com/2002/10/13/weekinreview/the-world-enduring-freedom-in-afghanistan-what-s-past-and-what-s-still-to-come.html,10/13/02,2887
Signs of Revived Qaeda Are Seen In Latest Strikes and New Tapes,World; Washington,1213,http://www.nytimes.com/2002/10/13/world/threats-responses-investigation-signs-revived-qaeda-are-seen-latest-strikes-new.html,10/13/02,2888
When a Democracy Weighs War,Opinion,149,http://www.nytimes.com/2002/10/13/opinion/l-when-a-democracy-weighs-war-365777.html,10/13/02,2889
FRONT LINES: October 6-12; TERROR MONEY,Week in Review,67,http://www.nytimes.com/2002/10/13/weekinreview/front-lines-october-6-12-terror-money.html,10/13/02,2890
Terrorism Goes Local,Opinion,712,http://www.nytimes.com/2002/10/14/opinion/terrorism-goes-local.html,10/14/02,2891
Bombing in Bali Seen as Opening New Front in Fight on Terror,World; Front Page; Washington,1116,http://www.nytimes.com/2002/10/14/world/terror-bali-consequenses-bombing-bali-seen-opening-new-front-fight-terror.html,10/14/02,2892
"Al Qaeda Evolves Into Looser Network, Experts Say",World; Washington,710,http://www.nytimes.com/2002/10/15/world/terror-in-bali-terrorism-watch-al-qaeda-evolves-into-looser-network-experts-say.html,10/15/02,2893
"Saddam, the U.S. Agent",Opinion,729,http://www.nytimes.com/2002/10/15/opinion/saddam-the-us-agent.html,10/15/02,2894
Terror's Calling Card in Bali,Opinion,594,http://www.nytimes.com/2002/10/15/opinion/terror-s-calling-card-in-bali.html,10/15/02,2895
BUSH TIES BOMBING AT BALI NIGHTCLUB TO QAEDA NETWORK,World; Front Page; Washington,1050,http://www.nytimes.com/2002/10/15/world/threats-responses-white-house-bush-ties-bombing-bali-nightclub-qaeda-network.html,10/15/02,2896
Gunfire Erupts Again in Kuwait,World; Washington,415,http://www.nytimes.com/2002/10/15/world/threats-and-responses-attack-on-americans-gunfire-erupts-again-in-kuwait.html,10/15/02,2897
Saudis Foil Hijacking Of Airliner,World,474,http://www.nytimes.com/2002/10/16/world/threats-and-responses-sudan-incident-saudis-foil-hijacking-of-airliner.html,10/16/02,2898
"Hints, but No Evidence of Terrorism",U.S.,668,http://www.nytimes.com/2002/10/17/us/the-hunt-for-a-sniper-the-speculation-hints-but-no-evidence-of-terrorism.html,10/17/02,2899
"'Quiet' Finland, a Bomb, and a Freaky Subculture",Technology; World,1251,http://www.nytimes.com/2002/10/17/world/quiet-finland-a-bomb-and-a-freaky-subculture.html,10/17/02,2900
Indonesia Links Muslim  Group With Terrorism,World; Front Page,1120,http://www.nytimes.com/2002/10/17/world/threats-and-responses-jakarta-indonesia-links-muslim-group-with-terrorism.html,10/17/02,2901
C.I.A. Puts Risk Of Terror Strike At 9/11 Levels,World; Front Page,1208,http://www.nytimes.com/2002/10/18/world/threats-and-responses-security-cia-puts-risk-of-terror-strike-at-9-11-levels.html,10/18/02,2902
Early Warnings on Moussaoui Are Detailed,U.S.,809,http://www.nytimes.com/2002/10/18/us/threats-responses-9-11-defendant-early-warnings-moussaoui-are-detailed.html,10/18/02,2903
Indonesia Orders Muslim Cleric to Undergo Questioning,World; Washington,1141,http://www.nytimes.com/2002/10/18/world/threats-responses-jakarta-indonesia-orders-muslim-cleric-undergo-questioning.html,10/18/02,2904
American Commander Confers With Arab Ally,World,285,http://www.nytimes.com/2002/10/18/world/threats-and-responses-attack-in-yemen-american-commander-confers-with-arab-ally.html,10/18/02,2905
"Indonesian Suspect Agrees to Questioning, Then Collapses",World; Washington,757,http://www.nytimes.com/2002/10/19/world/threats-responses-bali-investigation-indonesian-suspect-agrees-questioning-then.html,10/19/02,2906
Fire Fatal to 6 Leads a City To Scrutinize Its Drug War,U.S.,670,http://www.nytimes.com/2002/10/19/us/fire-fatal-to-6-leads-a-city-to-scrutinize-its-drug-war.html,10/19/02,2907
The World: Defining Al Qaeda; 'They're Coming After Us.' But Who Are They Now?,Week in Review,1124,http://www.nytimes.com/2002/10/20/weekinreview/the-world-defining-al-qaeda-they-re-coming-after-us-but-who-are-they-now.html,10/20/02,2908
Iraqi Disputes Charge by Bush That Baghdad Has Qaeda Ties,World; Washington,892,http://www.nytimes.com/2002/10/20/world/threats-responses-inner-circle-iraqi-disputes-charge-bush-that-baghdad-has-qaeda.html,10/20/02,2909
Deterring the Undeterrable,Arts; Books,1396,http://www.nytimes.com/2002/10/20/books/deterring-the-undeterrable.html,10/20/02,2910
The Wrong War at the Wrong Time,Opinion,1062,http://www.nytimes.com/2002/10/20/opinion/the-wrong-war-at-the-wrong-time.html,10/20/02,2911
NEWS SUMMARY,New York and Region,732,http://www.nytimes.com/2002/10/20/nyregion/news-summary-483648.html,10/20/02,2913
Shopping for Sniper Rifles,Opinion,810,http://www.nytimes.com/2002/10/20/opinion/shopping-for-sniper-rifles.html,10/20/02,2914
Are the Saudis the Enemy?,Opinion,689,http://www.nytimes.com/2002/10/22/opinion/are-the-saudis-the-enemy.html,10/22/02,2915
6 Indicted on Charges of Providing Material Aid to Terrorist Group,New York and Region,366,http://www.nytimes.com/2002/10/22/nyregion/threats-responses-buffalo-case-6-indicted-charges-providing-material-aid.html,10/22/02,2916
U.S. SEES THREAT TO TERROR TRIAL,Front Page; U.S.; Washington,1119,http://www.nytimes.com/2002/10/23/us/threats-and-responses-legal-maneuvers-us-sees-threat-to-terror-trial.html,10/23/02,2917
Under the Arab Street,Opinion,760,http://www.nytimes.com/2002/10/23/opinion/under-the-arab-street.html,10/23/02,2918
Unmanned U.S. Planes Comb Arabian Desert for Suspects,World,1113,http://www.nytimes.com/2002/10/23/world/threats-responses-search-for-fugitives-unmanned-us-planes-comb-arabian-desert.html,10/23/02,2919
Candidates for Governor in Florida Spar Over Education,Education; U.S.,978,http://www.nytimes.com/2002/10/23/us/2002-campaign-battleground-candidates-for-governor-florida-spar-over-education.html,10/23/02,2920
The Illusory Prague Connection,Opinion,533,http://www.nytimes.com/2002/10/23/opinion/the-illusory-prague-connection.html,10/23/02,2921
NEWS SUMMARY,New York and Region,1056,http://www.nytimes.com/2002/10/23/nyregion/news-summary-528676.html,10/23/02,2922
Friend of Hijacker Admits to Training in Afghanistan,World; Washington,1107,http://www.nytimes.com/2002/10/23/world/threats-responses-trial-germany-friend-hijacker-admits-training-afghanistan.html,10/23/02,2923
PENTAGON SETS UP INTELLIGENCE UNIT,World; Front Page; Washington,1145,http://www.nytimes.com/2002/10/24/world/threats-and-responses-a-cia-rival-pentagon-sets-up-intelligence-unit.html,10/24/02,2924
U.S. May Ask Court to Dismiss a $1 Trillion Suit Linking Saudis to Al Qaeda and 9/11,World,859,http://www.nytimes.com/2002/10/25/world/threats-responses-seeking-compensation-us-may-ask-court-dismiss-1-trillion-suit.html,10/25/02,2925
"Fugitive Muslim Cleric, an Outspoken Supporter of Al Qaeda, Is Arrested in London",World,929,http://www.nytimes.com/2002/10/26/world/threats-responses-investigation-fugitive-muslim-cleric-outspoken-supporter-al.html,10/26/02,2926
NEWS SUMMARY,New York and Region,1078,http://www.nytimes.com/2002/10/26/nyregion/news-summary-592820.html,10/26/02,2927
INSIDE,Front Page; New York and Region,151,http://www.nytimes.com/2002/10/26/nyregion/inside-592315.html,10/26/02,2929
Yemen Turns to Tribes to Aid Hunt for Qaeda,World,1226,http://www.nytimes.com/2002/10/27/world/threats-responses-search-for-fugitives-yemen-turns-tribes-aid-hunt-for-qaeda.html,10/27/02,2931
October 20-26: FRONT LINES; TERRORIST TRIAL BEGINS,Week in Review,67,http://www.nytimes.com/2002/10/27/weekinreview/october-20-26-front-lines-terrorist-trial-begins.html,10/27/02,2932
"In a Key Congressional Race, an Incumbent Suddenly Appears Vulnerable to a Novice",New York and Region,812,http://www.nytimes.com/2002/10/27/nyregion/in-a-key-congressional-race-an-incumbent-suddenly-appears-vulnerable-to-a-novice.html,10/27/02,2933
NEWS SUMMARY,New York and Region,1206,http://www.nytimes.com/2002/10/28/nyregion/news-summary-617490.html,10/28/02,2934
Southeast Asia Remains Fertile For Al Qaeda,World; Front Page; Washington,1730,http://www.nytimes.com/2002/10/28/world/threats-responses-foreign-correspondents-southeast-asia-remains-fertile-for-al.html,10/28/02,2935
Veteran Battles Charge He's Soft on Defense,U.S.,840,http://www.nytimes.com/2002/10/28/us/the-2002-campaign-georgia-veteran-battles-charge-he-s-soft-on-defense.html,10/28/02,2936
Lessons in Hatred,Opinion,117,http://www.nytimes.com/2002/10/28/opinion/l-lessons-in-hatred-579033.html,10/28/02,2937
The Slaughter in Moscow,Opinion,547,http://www.nytimes.com/2002/10/28/opinion/the-slaughter-in-moscow.html,10/28/02,2938
"Online in Cairo, With News, Views and 'Fatwa Corner'",Technology; World,901,http://www.nytimes.com/2002/10/29/world/online-in-cairo-with-news-views-and-fatwa-corner.html,10/29/02,2939
