headline,date,section,url,word_count
Defense Challenges Status of Guantánamo Detainee,2007-12-06,U.S.,http://www.nytimes.com/2007/12/06/us/06gitmo.html,788
International Law Matters,2007-12-07,Opinion,http://www.nytimes.com/2007/12/07/opinion/l07rich.html,120
Detainee’s Loyalty to bin Laden Is at Issue in Hearing,2007-12-07,U.S.,http://www.nytimes.com/2007/12/07/us/07gitmo.html,589
How to Keep an Ex-Terrorist Talking,2007-12-09,N.Y. / Region,http://www.nytimes.com/2007/12/09/nyregion/09qaeda.html,2192
Inquiry Begins Into Destruction of Tapes,2007-12-09,Washington,http://www.nytimes.com/2007/12/09/washington/09zubaydah.html,1285
Talking Terror: From bin Laden’s Employ to Witness Protection,2007-12-09,N.Y. / Region,http://www.nytimes.com/2007/12/09/nyregion/09web-qaeda.html,993
News Summary,2007-12-09,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9406E0D71E3FF93AA35751C1A9619C8B63,402
‘Dirty Diplomacy’,2007-12-09,Books,http://www.nytimes.com/2007/12/09/books/review/1st-chapter-dirty-diplomacy.html,3030
War vs. Terrorism Debate in Embassy Bomb Appeal,2007-12-11,N.Y. / Region,http://www.nytimes.com/2007/12/11/nyregion/11appeal.html,661
The Week Ahead | Dec. 16 - Dec. 22; Film,2007-12-16,Arts,http://query.nytimes.com/gst/fullpage.html?res=9502EFDE1E3CF935A25751C1A9619C8B63,338
The Week Ahead: Dec. 16-22,2007-12-16,Arts,http://www.nytimes.com/2007/12/16/arts/16weekahead.html,2070
Open Caucus: On the Issues,2007-12-16,U.S.,http://thecaucus.blogs.nytimes.com/2007/12/16/open-caucus-on-the-issues/,3756
Real Estate Executive With Hand in Trump Projects Rose From Tangled Past,2007-12-17,N.Y. / Region,http://www.nytimes.com/2007/12/17/nyregion/17trump.html,2098
"Bad Bill Now, Bad Bill Later",2007-12-19,Opinion,http://www.nytimes.com/2007/12/19/opinion/19wed4.html,491
CNN's Obama/Osama Habit,2007-12-19,U.S.,http://thecaucus.blogs.nytimes.com/2007/12/19/cnns-obamaosama-habit/,283
CNN's Obama/Osama Habit,2007-12-19,Business,http://mediadecoder.blogs.nytimes.com/2007/12/19/cnns-obamaosama-habit/,104
Slips of the Tongue,2007-12-20,U.S.,http://query.nytimes.com/gst/fullpage.html?res=9803EEDC1F30F933A15751C1A9619C8B63,174
'A Maxim Security Prison',2007-12-20,Week In Review,http://laughlines.blogs.nytimes.com/2007/12/20/a-maxim-security-prison/,400
The Year's Most Laughable Political Antics,2007-12-20,Week In Review,http://laughlines.blogs.nytimes.com/2007/12/20/the-years-most-laughable-political-antics/,1630
Qaeda Deputy to Take Queries,2007-12-21,World,http://www.nytimes.com/2007/12/21/world/middleeast/21zawahri.html,211
50 Killed in Pakistan Bombing,2007-12-21,World,http://www.nytimes.com/2007/12/21/world/asia/21pakistan.html,246
Belgium Arrests 14 in Plan to Free Bomb Plotter,2007-12-21,World,http://www.nytimes.com/2007/12/21/world/europe/22belgium.html,483
Top Bush Terrorism Adviser Is Leaving Unscathed,2007-12-21,Washington,http://www.nytimes.com/2007/12/21/washington/21cnd-terrorism.html,628
Bomber Kills 48 in Mosque in Pakistan,2007-12-22,World,http://www.nytimes.com/2007/12/22/world/asia/22pakistan.html,905
Belgium Holds 14 in Plot to Free Qaeda Supporter,2007-12-22,World,http://www.nytimes.com/2007/12/22/world/europe/22belgium.html,453
The African Front,2007-12-23,Magazine,http://www.nytimes.com/2007/12/23/magazine/23kenya-t.html,4969
U.S. Officials See Waste in Billions Sent to Pakistan,2007-12-24,World,http://www.nytimes.com/2007/12/24/world/asia/24military.html,2052
The Résumé Factor: Those 2 Terms as First Lady,2007-12-26,U.S.,http://www.nytimes.com/2007/12/26/us/politics/26clinton.html,2491
Crisis Overseas Is Sudden Test for Candidates,2007-12-29,U.S.,http://www.nytimes.com/2007/12/29/us/politics/29memo.html,1021
Australian Terrorism Detainee Leaves Prison,2007-12-29,World,http://www.nytimes.com/2007/12/29/world/asia/29hicks.html,872
Bin Laden Criticizes Councils,2007-12-30,World,http://www.nytimes.com/2007/12/30/world/middleeast/30iraq-BINLADENCRIT_SHIRTTAIL.html,77
Local Militants in Pakistan Add to Qaeda Threat,2007-12-30,World,http://www.nytimes.com/2007/12/30/world/asia/30pakistan.html,1851
"Iraq Attacks Fall 60 Percent, Petraeus Says",2007-12-30,World,http://query.nytimes.com/gst/fullpage.html?res=9A02E5DC153DF933A05751C1A9619C8B63,957
"In His Own Magazine, an Editor Puts Himself Into an Elite Group",2007-12-31,Business Day,http://www.nytimes.com/2007/12/31/business/media/31lapham.html,500
Iraqi Revelers Embrace the New Year,2008-01-01,World,http://www.nytimes.com/2008/01/01/world/middleeast/01iraq.html,893
Giuliani Calls for Troop Surge in Afghanistan,2008-01-02,U.S.,http://thecaucus.blogs.nytimes.com/2008/01/02/giuliani-calls-for-troop-surge-in-afghanistan/,451
Giuliani's Warning on Readiness,2008-01-02,U.S.,http://thecaucus.blogs.nytimes.com/2008/01/02/giulianis-warning-on-readiness/,210
Attacker Bombs Pro-U.S. Sunnis in Iraq,2008-01-03,World,http://www.nytimes.com/2008/01/03/world/middleeast/03iraq.html,974
"Politics, Spreadsheets and More Are All Grist for the (Free) Game Mill",2008-01-03,Technology,http://www.nytimes.com/2008/01/03/technology/personaltech/03games.html,1008
"Car Explodes Near Police Station in Algeria, Killing Officers",2008-01-03,World,http://www.nytimes.com/2008/01/03/world/africa/03algeria.html,497
Giuliani Keeps Campaign Focus on Terrorism,2008-01-03,U.S.,http://www.nytimes.com/2008/01/03/us/politics/03giuliani.html,521
Al Jazeera No Longer Nips at Saudis,2008-01-04,World,http://www.nytimes.com/2008/01/04/world/middleeast/04jazeera.html,1342
Judge Denies Bail to Men Accused of Plot Against Fort Dix,2008-01-04,N.Y. / Region,http://www.nytimes.com/2008/01/04/nyregion/04dix.html,421
Drawing a New Map for Journalism in the Mideast,2008-01-05,World,http://www.nytimes.com/2008/01/05/world/middleeast/05rashed.html,1227
The Democratic Debate in New Hampshire,2008-01-05,U.S.,http://www.nytimes.com/2008/01/05/us/politics/05text-ddebate.html,17379
Live Blogging the Democratic Debate,2008-01-05,U.S.,http://thecaucus.blogs.nytimes.com/2008/01/05/live-blogging-the-democratic-debate-5/,1997
Soldiers of Allah,2008-01-06,Books,http://www.nytimes.com/2008/01/06/books/review/Manji-t.html,1199
U.S. Considers New Covert Push Within Pakistan,2008-01-06,Washington,http://www.nytimes.com/2008/01/06/washington/06terror.html,1581
‘Islamophobia’,2008-01-06,Books,http://www.nytimes.com/2008/01/06/books/review/1st-chapter-islamophobia.html,2768
Accuracy Takes a Hit in Debates,2008-01-07,U.S.,http://www.nytimes.com/2008/01/07/us/politics/07check.html,973
"Still a Sideshow, Giuliani Bets on Survival Strategy",2008-01-08,U.S.,http://www.nytimes.com/2008/01/08/us/politics/08rudy.html,897
Pakistan Warns U.S. on Attacking Al Qaeda on Its Own,2008-01-12,Washington,http://www.nytimes.com/2008/01/12/washington/12pakistan.html,717
3 Convicted Who Led Charity Tied to Militants,2008-01-12,U.S.,http://www.nytimes.com/2008/01/12/us/nationalspecial3/12charity.html,629
Fathers and Sons,2008-01-13,Books,http://www.nytimes.com/2008/01/13/books/review/Noah-t.html,1564
Pakistan Expels Writer of Article on Taliban,2008-01-14,World,http://www.nytimes.com/2008/01/14/world/asia/14pakistan.html,413
U.N. Says Algeria Ignored Security Requests Before Bombing,2008-01-17,World,http://www.nytimes.com/2008/01/17/world/africa/17nations.html,503
"Week of Family Follies, From bin Laden to Bhutto",2008-01-17,,http://thelede.blogs.nytimes.com/2008/01/17/keeping-up-with-the-younger-bin-ladens-gandhis-and-more/,522
Canadian Gets Life in Qaeda Bomb Plot,2008-01-19,World,http://www.nytimes.com/2008/01/19/world/americas/19qaeda.html,460
"Pakistan, Terrorism and Drugs",2008-01-19,Opinion,http://www.nytimes.com/2008/01/19/opinion/lweb22pakistan.html,537
"Public and Private Lives, Intersecting",2008-01-20,Opinion,http://www.nytimes.com/2008/01/20/opinion/20pubed.html,1137
Bill Clinton's Strategic Emotion,2008-01-21,Opinion,http://campaignstops.blogs.nytimes.com/2008/01/21/bill-clintons-strategic-emotion/,999
"Finding bin Laden: Musharraf Sniffs, a Filmmaker Whiffs",2008-01-23,,http://thelede.blogs.nytimes.com/2008/01/23/finding-bin-laden-musharraf-sniffs-a-filmmaker-whiffs/,551
Attacks Imperil U.S.-Backed Militias in Iraq,2008-01-24,World,http://www.nytimes.com/2008/01/24/world/middleeast/24sunni.html,1921
'He Wrecked His Dad's Camel',2008-01-24,Week In Review,http://laughlines.blogs.nytimes.com/2008/01/24/he-wrecked-his-dads-camel/,207
Quote: Musharraf Disses Ex-Officers United Against Him,2008-01-24,,http://thelede.blogs.nytimes.com/2008/01/24/quote-musharraf-disses-generals-united-against-him/,166
Just When You Thought It Was Safe to Go Back in the Jungle,2008-01-25,Movies,http://www.nytimes.com/2008/01/25/movies/25ramb.html,854
Candidates' Foreign Policy Aides,2008-01-25,U.S.,http://thecaucus.blogs.nytimes.com/2008/01/25/candidates-foreign-policy-aides/,613
"The FISA Follies, Redux",2008-01-26,Opinion,http://www.nytimes.com/2008/01/26/opinion/26sat1.html,542
Giuliani Does It His Way in New York’s Balmier Precincts,2008-01-26,Opinion,http://www.nytimes.com/2008/01/26/opinion/26sat4.html,603
The Isolationist,2008-01-27,Books,http://www.nytimes.com/2008/01/27/books/review/Suellentrop-t.html,824
Searching for Osama Bin Laden / Jan. 20-26,2008-01-27,Week in Review,http://query.nytimes.com/gst/fullpage.html?res=9403E5DF173DF934A15752C0A96E9C8B63,579
Yemen’s Deals With Jihadists Unsettle the U.S.,2008-01-28,World,http://www.nytimes.com/2008/01/28/world/middleeast/28qaeda.html,1858
Text of the State of the Union Address,2008-01-29,U.S.,http://www.nytimes.com/2008/01/29/us/29bushtext.html,5751
Democratic Debate in Los Angeles,2008-01-31,U.S.,http://www.nytimes.com/2008/01/31/us/politics/31text-debate.html,17000
Senior Qaeda Commander Is Killed by U.S. Missile,2008-02-01,World,http://www.nytimes.com/2008/02/01/world/asia/01qaeda.html,496
Campaigning Is Furious on Final Weekend Before Big Vote,2008-02-02,U.S.,http://www.nytimes.com/2008/02/02/us/politics/02cnd-campaign.html,1280
Letters: The Readers Speak,2008-02-02,Opinion,http://publiceditor.blogs.nytimes.com/2008/02/02/letters-the-readers-speak-4/,4450
Candidates Scrambling in States About to Vote,2008-02-03,U.S.,http://www.nytimes.com/2008/02/03/us/politics/03campaign.html,1043
Tragicomic Tale of the 9/11 Report,2008-02-04,Books,http://www.nytimes.com/2008/02/04/books/04thom.html,924
‘The Commission’,2008-02-04,Books,http://www.nytimes.com/2008/02/04/books/chapters/1st-chapter-commission.html,2995
Time Runs Out for an Afghan Held by the U.S.,2008-02-05,World,http://www.nytimes.com/2008/02/05/world/asia/05gitmo.html,2052
Obama Wins Georgia in Night’s 1st Prize,2008-02-05,U.S.,http://www.nytimes.com/2008/02/05/us/politics/05cnd-primary.html,1860
A Last-Minute McCain Rally at Rockefeller Center,2008-02-05,N.Y. / Region,http://cityroom.blogs.nytimes.com/2008/02/05/a-last-minute-mccain-rally-at-rockefeller-center/,639
Intelligence Chief Cites Qaeda Threat to U.S.,2008-02-06,Washington,http://www.nytimes.com/2008/02/06/washington/06intel.html,1012
Mitt Romney Suspends Campaign,2008-02-07,U.S.,http://www.nytimes.com/2008/02/07/us/politics/08romney-transcript.html,2491
U.S. Expects More Al Qaeda Captures,2008-02-07,,http://thelede.blogs.nytimes.com/2008/02/07/us-expects-more-al-qaeda-captures/,605
6 at Guantánamo Said to Face Trial in 9/11 Case,2008-02-09,U.S.,http://www.nytimes.com/2008/02/09/us/09gitmo.html,1325
Good News: Bad News Arrives Quickly,2008-02-10,N.Y. / Region,http://www.nytimes.com/2008/02/10/nyregion/nyregionspecial2/10Rnotify.html,979
U.S. Seeking Execution for 6 in Sept. 11 Case,2008-02-11,U.S.,http://www.nytimes.com/2008/02/11/us/11gitmo.html,1233
U.S. Charges 6 With Key Roles in 9/11 Attacks,2008-02-11,Washington,http://www.nytimes.com/2008/02/11/washington/11cnd-gitmo.html,1634
"Before bin Laden, One of World’s Most Feared Men",2008-02-14,World,http://www.nytimes.com/2008/02/14/world/middleeast/14mugniyah.html,755
"In Pakistan, Islam Needs Democracy",2008-02-16,Opinion,http://www.nytimes.com/2008/02/16/opinion/16ziad.html,995
"John McWethy, 61, Ex-Reporter for ABC, Is Dead",2008-02-17,N.Y. / Region,http://www.nytimes.com/2008/02/17/nyregion/17mcwethy.html,246
"Impressions of Terrorism, Drawn From Court Files",2008-02-19,U.S.,http://www.nytimes.com/2008/02/19/us/19bar.html,911
Unshakable Optimist of the House of Bhutto,2008-02-19,Books,http://www.nytimes.com/2008/02/19/books/19kaku.html,1169
Britain: Life Sentence in Beheading Plot,2008-02-19,World,http://www.nytimes.com/2008/02/19/world/europe/19briefs-plot.html,152
"Sorry, Sorry, Sorry",2008-02-19,Business,http://mediadecoder.blogs.nytimes.com/2008/02/19/sorry-sorry-sorry/,159
"Obama, Drawing Criticism on Two Fronts, Fires Back",2008-02-21,U.S.,http://www.nytimes.com/2008/02/21/us/politics/21campaign.html,786
Pakistan Shift Could Curtail Drone Strikes,2008-02-22,Washington,http://www.nytimes.com/2008/02/22/washington/22policy.html,1038
"China, in New Role, Presses Sudan on Darfur",2008-02-23,World,http://www.nytimes.com/2008/02/23/world/africa/23darfur.html,1418
Morocco: Prison for Facebook Prince,2008-02-23,World,http://www.nytimes.com/2008/02/23/world/africa/23briefs-PRISONFORFAC_BRF.html,142
Battle Company Is Out There,2008-02-24,Magazine,http://www.nytimes.com/2008/02/24/magazine/24afghanistan-t.html,8227
Fighting for Votes in a Blue-Collar Stronghold,2008-02-26,U.S.,http://www.nytimes.com/2008/02/26/us/politics/26cnd-ohio.html,1359
The Last Waltz? The Democratic Debate in Cleveland,2008-02-26,U.S.,http://thecaucus.blogs.nytimes.com/2008/02/26/the-last-waltz-the-democratic-debate-in-cleveland/,2561
Ohioans Hear Populist Pleas by Democrats,2008-02-27,U.S.,http://www.nytimes.com/2008/02/27/us/politics/27ohio.html,1360
McCain Criticizes Obama on Al Qaeda,2008-02-27,U.S.,http://www.nytimes.com/2008/02/27/us/politics/27cnd-campaign.html,458
Obama and McCain Spar Over Iraq,2008-02-27,U.S.,http://thecaucus.blogs.nytimes.com/2008/02/27/obama-takes-on-mccain-over-iraq/,579
McCain and Obama Trade Jabs on Iraq,2008-02-28,U.S.,http://www.nytimes.com/2008/02/28/us/politics/28campaign.html,869
Former Prosecutor to Testify for Detainee,2008-02-28,U.S.,http://www.nytimes.com/2008/02/28/us/28gitmo.html,1105
McCain Channels His Inner Hillary,2008-03-02,Opinion,http://www.nytimes.com/2008/03/02/opinion/02rich.html,1562
Violence Leaves Young Iraqis Doubting Clerics,2008-03-04,World,http://www.nytimes.com/2008/03/04/world/middleeast/04youth.html,2267
The Voice of a New Generation,2008-03-05,U.S.,http://learning.blogs.nytimes.com/2008/03/05/the-voice-of-a-new-generation/,2866
Text: Bush on Veto of Intelligence Bill,2008-03-08,Washington,http://www.nytimes.com/2008/03/08/washington/08cnd-ptext.html,677
Terror Suspect Eludes Posse of 4 Million,2008-03-14,World,http://www.nytimes.com/2008/03/14/world/asia/14singapore.html,1204
Fighting the Wrong Foe With the Wrong Weapons,2008-03-14,Books,http://www.nytimes.com/2008/03/14/books/14book.html,1150
‘Marching Toward Hell’,2008-03-14,Books,http://www.nytimes.com/2008/03/14/books/chapters/first-chapter-marching-toward-hell.html,2583
Study Finds No Qaeda-Hussein Tie,2008-03-14,World,http://www.nytimes.com/2008/03/14/world/middleeast/14saddam.html,132
"C.I.A. Secretly Held Qaeda Suspect, Officials Say",2008-03-15,Washington,http://www.nytimes.com/2008/03/15/washington/15detain.html,783
'You Have No Future! It Is Over.',2008-03-15,Week In Review,http://laughlines.blogs.nytimes.com/2008/03/15/you-have-no-future-it-is-over/,525
Iraq’s Insurgency Runs on Stolen Oil Profits,2008-03-16,World,http://www.nytimes.com/2008/03/16/world/middleeast/16insurgent.html,2435
The Wrong War,2008-03-16,Books,http://www.nytimes.com/2008/03/16/books/review/Rieff-t.html,1218
"With Order to Name Sources, Judge Is Casting a Wide Net",2008-03-17,Business Day,http://www.nytimes.com/2008/03/17/business/media/17sources.html,701
Airstrikes Kill 9 in Pakistan Region That Harbors Militants,2008-03-17,World,http://www.nytimes.com/2008/03/17/world/asia/17pakistan.html,739
Airstrikes Kill 9 in Pakistan Region That Harbors Militants,2008-03-17,World,http://www.nytimes.com/2008/03/17/world/asia/17pstan.html,750
U.S. Adapts Cold-War Idea to Fight Terrorists,2008-03-18,Washington,http://www.nytimes.com/2008/03/18/washington/18terror.html,2011
Open Caucus: On Race and Delegates,2008-03-19,U.S.,http://thecaucus.blogs.nytimes.com/2008/03/19/open-caucus-on-race-and-delegates/,1419
Bush Defends Iraq War in Speech,2008-03-20,World,http://www.nytimes.com/2008/03/20/world/middleeast/20prexy.html,1256
Bin Laden Warns Europeans Over Cartoon,2008-03-20,World,http://www.nytimes.com/2008/03/20/world/europe/20briefs-laden.html,193
The Early Word: Clinton Papers Reveal Little,2008-03-20,U.S.,http://thecaucus.blogs.nytimes.com/2008/03/20/the-early-word-clinton-papers-reveal-little/,1739
When the Resistance Was Fading,2008-03-20,World,http://atwar.blogs.nytimes.com/2008/03/20/when-the-resistance-was-fading/,578
Vatican Security Worries Over bin Laden Tape,2008-03-21,World,http://www.nytimes.com/2008/03/21/world/europe/21pope.html,656
News Summary,2008-03-21,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9C04E1DA133BF932A15750C0A96E9C8B63,703
"'Or, as We Call Them Now, Bear Stearns Stockholders'",2008-03-21,Week In Review,http://laughlines.blogs.nytimes.com/2008/03/21/or-as-we-call-them-now-bear-sterns-stockholders/,432
Divided and Conquered,2008-03-23,Books,http://www.nytimes.com/2008/03/23/books/review/Chua-t.html,1191
'Where's He Going To Go?',2008-03-23,Week In Review,http://laughlines.blogs.nytimes.com/2008/03/23/wheres-he-going-to-go/,430
Pope Calls for Peace and Celebrates Conversions,2008-03-24,World,http://www.nytimes.com/2008/03/24/world/europe/24pope.html,456
Concern Over Extremists in North Africa,2008-03-25,World,http://www.nytimes.com/2008/03/25/world/africa/25briefs-CONCERNOVERE_BRF.html,91
